"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"216";0,95;50;100;0;0,5;0,98371;0,95111;0,95111;0;0;0
"217";0,95;50;100;0;0,25;0,99188;0,95019;0,95019;0;0;0
"218";0,95;50;100;1;10;0,00015;0,00044;0,00044;0;0;0
"219";0,95;50;100;1;4;3e-05;0,00027;0,00027;0;0;0
"220";0,95;50;100;1;2;9e-05;0,00037;0,00037;0;0;0
"221";0,95;50;100;1;1;0,00052;0,00081;0,00081;0;0;0
"222";0,95;50;100;1;0,1;0,95713;0,82896;0,82896;0;0;0
"223";0,95;50;100;1;0,5;0,05519;0,02133;0,02133;0;0;0
"224";0,95;50;100;1;0,25;0,6043;0,3439;0,3439;1,9999999999909e-05;1,000000000001e-05;1,000000000001e-05
"225";0,95;50;100;2;10;1e-05;1e-05;1e-05;0;0;0
"226";0,95;50;100;2;4;1e-05;2e-05;2e-05;0;0;0
"227";0,95;50;100;2;2;0;1e-05;1e-05;0;0;0
"228";0,95;50;100;2;1;0;0;0;0;0;0
"229";0,95;50;100;2;0,1;0,76759;0,48508;0,48508;2,000000000002e-05;0;0
"230";0,95;50;100;2;0,5;9e-05;4e-05;4e-05;0;0;0
"231";0,95;50;100;2;0,25;0,02994;0,00584;0,00584;0;0;0
"232";0,95;50;100;3;10;0;0;0;0;0;0
"233";0,95;50;100;3;4;0;0;0;0;0;0
"234";0,95;50;100;3;2;0;0;0;0;0;0
"235";0,95;50;100;3;1;0;1e-05;1e-05;0;0;0
"236";0,95;50;100;3;0,1;0,40673;0,16204;0,16204;9,99999999995449e-06;0;0
"237";0,95;50;100;3;0,5;1e-05;0;0;0;0;0
"238";0,95;50;100;3;0,25;0,00046;0,00015;0,00015;0;0;0
"239";0,95;50;100;4;10;0;0;0;0;0;0
"240";0,95;50;100;4;4;0;0;0;0;0;0
"241";0,95;50;100;4;2;0;0;0;0;0;0
"242";0,95;50;100;4;1;0;0;0;0;0;0
"243";0,95;50;100;4;0,1;0,12622;0,03011;0,03011;0;1,00000000000031e-05;1,00000000000031e-05
"244";0,95;50;100;4;0,5;0;0;0;0;0;0
"245";0,95;50;100;4;0,25;1e-04;4e-05;4e-05;0;0;0
"246";0,95;50;20;0;10;0,99775;0,95227;0,95227;0;0;0
"247";0,95;50;20;0;4;0,99596;0,95162;0,95162;0;0;0
"248";0,95;50;20;0;2;0,98842;0,95168;0,95168;0;0;0
"249";0,95;50;20;0;1;0,95005;0,95166;0,95166;0;0;0
"250";0,95;50;20;0;0,1;0,77633;0,95319;0,95319;0;0;0
"251";0,95;50;20;0;0,5;0,86743;0,95219;0,95219;0;0;0
"252";0,95;50;20;0;0,25;0,80437;0,95273;0,95273;1,00000000000655e-05;0;0
"253";0,95;50;20;1;10;0,00292;0,00032;0,00032;0;0;0
"254";0,95;50;20;1;4;0,00336;0,00041;0,00041;0;0;0
"255";0,95;50;20;1;2;0,00645;0,00148;0,00148;9,99999999999959e-06;0;0
"256";0,95;50;20;1;1;0,04459;0,05165;0,05165;0;0;0
"257";0,95;50;20;1;0,1;0,72701;0,92881;0,92881;0;0;0
"258";0,95;50;20;1;0,5;0,25868;0,43382;0,43382;1,000000000001e-05;1,000000000001e-05;1,000000000001e-05
"259";0,95;50;20;1;0,25;0,55338;0,79816;0,79816;2,99999999999745e-05;9,99999999995449e-06;9,99999999995449e-06
"260";0,95;50;20;2;10;4e-05;2e-05;2e-05;0;0;0
"261";0,95;50;20;2;4;3e-05;0;0;0;0;0
"262";0,95;50;20;2;2;2e-05;0;0;0;0;0
"263";0,95;50;20;2;1;2e-04;0,00039;0,00039;0;0;0
"264";0,95;50;20;2;0,1;0,59899;0,85479;0,85479;1,00000000000655e-05;0;0
"265";0,95;50;20;2;0,5;0,0074;0,02896;0,02896;0;0;0
"266";0,95;50;20;2;0,25;0,18046;0,40682;0,40682;0;0;0
"267";0,95;50;20;3;10;0;0;0;0;0;0
"268";0,95;50;20;3;4;0;0;0;0;0;0
"269";0,95;50;20;3;2;0;0;0;0;0;0
"270";0,95;50;20;3;1;0;3e-05;3e-05;0;0;0
"271";0,95;50;20;3;0,1;0,43424;0,72859;0,72859;1,000000000001e-05;0;0
"272";0,95;50;20;3;0,5;3e-04;0,00169;0,00169;0;0;0
