"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"163";0,95;20;20;3;4;0;0;0;0;0;0
"164";0,95;20;20;3;2;6e-05;7e-05;7e-05;0;0;0
"165";0,95;20;20;3;1;0,0015;0,00163;0,00163;0;0;0
"166";0,95;20;20;3;0,1;0,49683;0,508;0,508;0;2,99999999999745e-05;2,99999999999745e-05
"167";0,95;20;20;3;0,5;0,02749;0,02923;0,02923;0;0;0
"168";0,95;20;20;3;0,25;0,17053;0,1777;0,1777;1,99999999999922e-05;0;0
"169";0,95;20;20;4;10;0;0;0;0;0;0
"170";0,95;20;20;4;4;0;0;0;0;0;0
"171";0,95;20;20;4;2;1e-05;1e-05;1e-05;0;0;0
"172";0,95;20;20;4;1;0,00035;4e-04;4e-04;0;0;0
"173";0,95;20;20;4;0,1;0,39816;0,40864;0,40864;1,000000000001e-05;0;0
"174";0,95;20;20;4;0,5;0,00836;0,00922;0,00922;0;0;0
"175";0,95;20;20;4;0,25;0,08862;0,09361;0,09361;2,00000000000061e-05;0;0
"176";0,95;20;50;0;10;0,69844;0,83379;0,83379;0;0;0
"177";0,95;20;50;0;4;0,73991;0,84065;0,84065;0;0;0
"178";0,95;20;50;0;2;0,84651;0,86646;0,86646;0;0;0
"179";0,95;20;50;0;1;0,95866;0,93654;0,93654;9,99999999995449e-06;0;0
"180";0,95;20;50;0;0,1;0,95608;0,88757;0,88757;0;0;0
"181";0,95;20;50;0;0,5;0,95917;0,95679;0,95679;9,99999999995449e-06;0;0
"182";0,95;20;50;0;0,25;0,95626;0,91336;0,91336;0;0;0
"183";0,95;20;50;1;10;0;0,00246;0,00246;0;0;0
"184";0,95;20;50;1;4;0,00011;0,00305;0,00305;0;0;0
"185";0,95;20;50;1;2;0,00311;0,00414;0,00414;0;0;0
"186";0,95;20;50;1;1;0,06682;0,03191;0,03191;0;0;0
"187";0,95;20;50;1;0,1;0,87199;0,73485;0,73485;0;0;0
"188";0,95;20;50;1;0,5;0,34668;0,20263;0,20263;0;0;0
