"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"38";100;20;2;0;1;0,25;0;95,75;2,00048135494984;0,0998560692644048;0,000401182987846114;0,11166927846177;0,998790970117266;0,417463957896087;0,248836439898741;0,211413191355769;3,95496516957039;6,04061394406852;1,52743069789262;2,59494201034837;0,00218240889697157;1,09453117794817;-0,00117372622797596;0,998234282121301
"39";100;20;2;0;1;1;0;95,75;1,99980976323915;0,099787780046021;-0,000331036181392276;0,223490888383681;0,999714607687969;0,416956310115659;0,996559421136586;0,794692913471342;3,94949264708848;6,0639281603534;1,54131381983123;2,59687841477807;0,00277083826168712;1,09303665644278;-0,00105710187722141;1,00043344815769
"40";100;20;2;0;1;100;0;95,75;2,00002077279275;0,099948547836084;0,0157734871628934;2,22636014724941;0,999940471293447;0,412616809462588;99,8746890991245;81,2666769359274;3,94994469146229;6,08951545040076;1,53626922134779;2,59498897383575;0,00409917960575375;1,09226958313369;-0,000324947955015494;1,00002914399998
"41";100;20;2;0;1;4;0;95,75;2,00025038448066;0,0995886534263336;-0,000147706364899394;0,446931362876589;0,999275908214767;0,381929241290322;3,98458461040371;3,71022564634969;3,96316514992018;6,06852446302081;1,5360934121978;2,60199681081639;0,000656256185957865;1,09481002091304;0,00300423384246634;0,999779487330075
"42";100;20;2;0;1;16;0;95,75;2,00001220610489;0,0998472791801805;0,00189402676495476;0,896091694465803;0,99906827270013;0,50908056307001;16,0725394259694;19,8110991501903;3,94311943395359;6,06951906309601;1,55771494121649;2,64095485374616;0,00381098792849227;1,09196274368707;0,00208675439214102;1,00669263056109
"43";100;50;0;0;1;0,01;0;95,75;-7,86195379078013e-05;0,0999680958398516;-5,87299384225512e-05;0,0141430919174547;0,999830299398541;0,445995736085939;0,0100210992290649;0,00961615133107684;3,9713631873943;6,13075300440786;2,79229633718139;4,17585357633241;0,00145896785655304;1,0984205777719;0,000152224383438921;1,0603834958792
"44";100;50;0;0;1;0,0625;0;95,75;0,000167877666416773;0,0996289247171287;-1,47322811569946e-05;0,0353167891288105;1,00025240669698;0,406875465999935;0,0622481296358587;0,0314540526138727;3,97293182906929;6,13395409322227;2,78042141694804;4,15956930011904;0,00472788400011768;1,09969796982048;-0,00538383756767956;1,05609990439172
"45";100;50;0;0;1;0,25;0;95,75;-0,000134836482122378;0,0999788240214858;0,000301169289752364;0,0706450359889669;0,997721241720016;0,378927823551556;0,250289523777634;0,165758570716141;3,94708064381948;5,99730492922131;2,78613906796367;4,17042604301403;0,00140743922841707;1,09007938320132;0,00336448824727149;1,05930500365622
"46";100;50;0;0;1;1;0;95,75;0,000111094854433974;0,100100373876875;0,000269066821043156;0,1416589936154;0,999789800651936;0,423371919320553;0,998017554121686;0,547555495338832;3,94806822031958;5,96423638572546;2,80299257769544;4,17837444644267;0,00413918341128253;1,08935187872885;0,000631843859051285;1,05945543077316
"47";100;50;0;0;1;100;0;95,75;-2,19708146070525e-05;0,0998802172657908;-0,00198597441075328;1,41287019641813;0,999882523311168;0,408644264467244;99,8846156833649;56,5432140999574;3,93789014591206;5,98932940532599;2,78123418241767;4,17185796814313;0,000791959167468141;1,087955063639;0,00329204097322388;1,05793247620598
