"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"61";100;20;3;0;1;100;0;0;3,00012299916664;0,100324840846945;-0,00548106412278555;2,24525218087328;0,999194672364172;0,139836629734722;100,105829636841;30,1661385617787;-0,052289324804759;0,446821023378643;-0,194655985827219;0,833801011517578;0,0015320014687901;0,232366041529849;0,000510718526051136;0,458319162018777
"62";100;20;3;0;1;4;0;0;3,00014690688515;0,0999981908021033;0,00203005790563057;0,446217575753937;0,999651262300923;0,139775810502399;3,99841700626016;1,2005333895376;-0,0566576570433845;0,441088527495088;-0,192600355294679;0,8380897302044;0,000832059741953228;0,232608806116141;-0,00191159201749175;0,458032881842169
"63";100;20;3;0;1;16;0;0;2,99941827899031;0,100341135792188;-0,000986681395493849;0,894932226576709;0,999288274755365;0,140674703996565;15,9991412353658;4,79227817824625;-0,0535113020627856;0,445789852632944;-0,195418045954587;0,831790585548467;0,000210719840141703;0,232072554584724;-0,0032419047692585;0,456401884778515
"64";100;20;4;0;1;0,01;0;0;3,99934623943473;0,0998509391729863;-0,000132866870868475;0,0223154881949888;0,999757935453787;0,139479183545408;0,0100136471197765;0,00301822599196304;-0,0559088894783206;0,441254445421878;-0,193768904629663;0,838045689182472;-0,00126422759362043;0,230627883118808;0,0004009293388123;0,459057377620717
"65";100;20;4;0;1;0,0625;0;0;4,0000602847317;0,0999301232174398;8,19438406002012e-05;0,0560402682296593;0,99912034181988;0,139196092293037;0,0625056129754103;0,0187872348681153;-0,054613031572781;0,443782631018997;-0,198684287080283;0,835888461846194;-0,000194194282720687;0,231995066685629;-0,000151345695058194;0,458710623610295
"66";100;20;4;0;1;0,25;0;0;3,99965046590648;0,099827650711543;0,000465927620317834;0,111868149759476;0,999935234185291;0,140536042005686;0,250119553129262;0,0752710582743691;-0,0541777646757248;0,446970900061837;-0,193964536963186;0,836340993742006;-0,000383956320188921;0,232541074669613;-0,00319349642140491;0,458944585010629
"67";100;20;4;0;1;1;0;0;4,00023922114132;0,0996990390946829;-0,00123727475297029;0,22317650081973;1,00031058022868;0,140263825478077;0,999629125729419;0,30142480690604;-0,051460343020101;0,444928869322081;-0,194952701749916;0,834521665786398;-0,000614956856793081;0,232899871293239;0,000114378660717523;0,458342096394798
"68";100;20;4;0;1;100;0;0;3,99962128105903;0,0997091217318507;-0,00617802186317425;2,241592671988;1,00042730883612;0,140045572293565;100,057470226634;30,1506397539319;-0,0545088640622743;0,444499649831963;-0,19435966850416;0,830001362616444;-0,000118532551640374;0,23202314428396;-0,00263794544190966;0,458291746859261
"69";100;20;4;0;1;4;0;0;3,99987015516508;0,0999255348987769;0,00208084079371726;0,448059983871138;0,999474214038446;0,140012150260217;3,9982027552945;1,20364218337191;-0,0549228463199354;0,44406777400421;-0,19992521090685;0,835450780180691;0,000181925960298435;0,232960273204389;-0,00149541365229529;0,459009497215396
"70";100;20;4;0;1;16;0;0;3,99985420707524;0,100548643926245;0,000197686110027011;0,892795987076979;0,999353467123519;0,140386786074963;16,0077451496873;4,81196174821592;-0,054906858260368;0,444948412422895;-0,193718858073061;0,837764380803754;0,000480671223649141;0,232795420294641;-0,00225126276118846;0,461280421436412
"71";100;50;0;0;1;0,01;0;0;-0,000397622755209476;0,0998255838431176;6,70607801816636e-07;0,014157169242984;0,999691893539184;0,140145675365416;0,010000546309778;0,00195973623068834;-0,0519801541134641;0,442370906110316;-0,0982589702625377;0,586406067542833;-0,000165181462937004;0,232663251877761;-0,000268484493234403;0,315006224629034
"72";100;50;0;0;1;0,0625;0;0;-0,00053364914869796;0,100471098366436;5,19072446599969e-05;0,035277094174866;0,999922335539799;0,13967876701729;0,0624913341560652;0,0122523787755243;-0,0528249252816409;0,448491192650244;-0,102145774769272;0,58683127204453;0,000275359534876719;0,233157427937026;0,000205389810446162;0,315551535395217
