"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"relbias_Hedge";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_Shieh_corr";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"releff_Hedge";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_Shieh_corr"
"38";100;20;5;0;2;-0,000325549382771205;-0,000317472018921306;-0,000688799405548499;-0,000199836036533764;-0,000387682897019538;-Inf;-Inf;-Inf;-Inf;-Inf;0,0263536614242012;0,0235094716579481;0,100313287795132;0,00839864638255247;0,0355974798025214;Inf;Inf;Inf;Inf;Inf
"39";100;20;5;0;1;1,1055723060211e-07;-1,51423822907416e-05;-5,76915163324775e-05;-1,19869732732207e-06;2,36989894515713e-05;Inf;-Inf;-Inf;-Inf;Inf;0,0605896486149795;0,0637848881334708;0,0633565799325038;0,00845362837400849;0,0572424694184276;Inf;Inf;Inf;Inf;Inf
"40";100;20;5;0;0,1;0,00189084353938514;0,00426834183514022;0,000765507800508484;0,000311989941908058;0,00107291591634084;Inf;Inf;Inf;Inf;Inf;0,316785280513841;5,36648246953057;0,0512340435398381;0,00851761967052892;0,101004008729396;Inf;Inf;Inf;Inf;Inf
"41";100;20;5;0;0,5;-0,00129323986746129;-0,00156331648366289;-0,000700426852646311;-0,000281695993713133;-0,000914361263112378;-Inf;-Inf;-Inf;-Inf;-Inf;0,139294728450614;0,225474471810373;0,0541421468312541;0,00849467242812865;0,0814111657196677;Inf;Inf;Inf;Inf;Inf
"42";100;20;5;0;0,25;0,00240312235749991;0,00394527273890543;0,00115086356239969;0,000465278449552199;0,00154655950753273;Inf;Inf;Inf;Inf;Inf;0,239980419558198;0,864624859112138;0,0518733902957345;0,00851151144958964;0,0953396200029546;Inf;Inf;Inf;Inf;Inf
"43";100;20;5;1;10;0,0289042437235787;0,025351218088373;0,755189200819954;0,0210739163488332;0,0357213569470003;0,0265005295319601;0,025351218088373;0,0755189200819954;0,0236554124324603;0,0253847936327672;0,0352711468659583;0,0296570512057972;8,86846546362263;0,0223872062542344;0,0580726069325519;0,0296486869291051;0,0296570512057972;0,0886846546362263;0,0282078798803354;0,0293266665009387
"44";100;20;5;1;4;0,0288653202068818;0,0260100976685467;0,30254415156598;0,0182566427282589;0,0326234730884281;0,026597581342;0,0260100976685467;0,0756360378914951;0,0229119047841723;0,0237782377776755;0,0375923560372363;0,0323319211304768;1,45698573271367;0,0189839125728964;0,0573376732987482;0,0319176624617001;0,0323319211304768;0,0910616082946044;0,0298996623023118;0,03046063893996
"45";100;20;5;1;2;0,0260765049031693;0,0254256668923476;0,150865674193938;0,0201390902116253;0,0192064485928662;0,0244513268159921;0,0254256668923476;0,075432837096969;0,033091901989616;0,0151840308290983;0,0460610791069883;0,0421872275334546;0,404187302710253;0,0181876354722741;0,0613110497230335;0,0404986182826274;0,0421872275334546;0,101046825677563;0,0491066157751402;0,038319406076896
"46";100;20;5;1;1;0,0218766810133841;0,0247958124329002;0,0752160224559137;0,0204790450803912;0,0147385973484755;0,0218766810133841;0,0247958124329002;0,0752160224559137;0,0549510442968448;0,0147385973484755;0,0767470378779974;0,0825382935414057;0,139218256698562;0,015244220900368;0,0802627859517662;0,0767470378779974;0,0825382935414057;0,139218256698562;0,10975839048265;0,0802627859517662
"47";100;20;5;1;0,1;0,0252977932199574;0,0278844619565566;0,00795925140096701;0,00323412662084874;0,0108472351944669;0,104123325886704;0,0278844619565566;0,0795925140096701;0,0792987798759169;0,0770840893043829;0,320044708277773;5,36747377655524;0,0518710217328988;0,00862277566814485;0,102211466290994;5,42177433768872;5,36747377655524;5,18710217328988;5,18401273168868;5,16167904769521
"48";100;20;5;1;0,5;0,0260003376217185;0,0263124507042174;0,0379987040347606;0,0138705543009626;0,0252915222896652;0,031663360686755;0,0263124507042174;0,0759974080695212;0,0696296299769141;0,0399894079641295;0,152989003570067;0,24380187254354;0,0728248533464631;0,0110886907518859;0,098327137050445;0,226890471396285;0,24380187254354;0,291299413385853;0,279435006947523;0,245817842626113
"49";100;20;5;1;0,25;0,0328826555196376;0,0227759316230915;0,0183226413293575;0,00725984524467259;0,0206069829950962;0,0607684840200579;0,0227759316230915;0,0732905653174298;0,0715748580810682;0,0600791632711505;0,250662910188859;0,884954937082811;0,0563604089094262;0,00922396346970115;0,102280439644001;0,856077566153476;0,884954937082811;0,90176654255082;0,896569249254952;0,869383736974007
"50";100;20;5;2;10;0,0599841594065746;0,0527076997689275;1,47558291144593;0,0436329210770998;0,0741737157371487;0,0274978996683972;0,0263538498844638;0,0737791455722967;0,0244889162181982;0,0263551643594711;0,10312773879895;0,0867923945500117;31,6285568544608;0,0643346462483606;0,169236324176913;0,0216721195158217;0,0216980986375029;0,079071392136152;0,0202654135682336;0,0213660859273352
"51";100;20;5;2;4;0,0588356872619631;0,053097089669444;0,590549384050901;0,0365912730630094;0,0663618898553251;0,0271066970078068;0,026548544834722;0,0738186730063626;0,0229608416188598;0,0241845617123389;0,103037365783079;0,0890583857469262;5,09347490665815;0,0510826118332432;0,154776472028187;0,0218708815347294;0,0222645964367315;0,0795855454165335;0,0201137784093395;0,0205562501912436
"52";100;20;5;2;2;0,0522367794944296;0,051130466940331;0,299132689178591;0,0398710576257513;0,0380940718046574;0,0244906012515117;0,0255652334701655;0,0747831722946477;0,0327574164798185;0,0150580040315898;0,107101267205794;0,100092302696584;1,31536770428112;0,0480938920683103;0,140969465457773;0,023541856933477;0,0250230756741459;0,0822104815175697;0,0324633771461095;0,022026478977777
"53";100;20;5;2;1;0,0471354235013175;0,0532736642798795;0,152512352120302;0,0419334995765565;0,0324269687801686;0,0235677117506587;0,0266368321399397;0,0762561760601508;0,0562596933525833;0,0162134843900843;0,125996819184229;0,139247888640339;0,366117336679041;0,0357741380438943;0,150477924551105;0,0314992047960573;0,0348119721600847;0,0915293341697602;0,0643934484790098;0,0376194811377762
"54";100;20;5;2;0,1;0,047421929238955;0,0464513525436008;0,0145692776931085;0,00591965068001954;0,0198266464977493;0,0975920893453383;0,0232256762718004;0,0728463884655424;0,0725730825118405;0,0704473979700618;0,329377850063744;5,39615093531139;0,0536452006471179;0,00891611271442506;0,105599194813858;1,39497102177421;1,34903773382785;1,34113001617795;1,34009174097809;1,33318983452495
"55";100;20;5;2;0,5;0,0520749028620715;0,0532577325373103;0,0752351559658231;0,0274840718675869;0,0501529084781027;0,0317085580971875;0,0266288662686551;0,0752351559658231;0,0689844728939992;0,0396493555181934;0,196089491359907;0,301562775368819;0,129733806878156;0,0190153573748557;0,150521171018489;0,0727026715847114;0,0753906938422049;0,129733806878156;0,119796751461591;0,0940757318865555
"56";100;20;5;2;0,25;0,0669959595366152;0,0479519464202234;0,0367945723535096;0,014593024772817;0,0416145647390819;0,0619056282434046;0,0239759732101117;0,0735891447070192;0,0719363596527321;0,060663131279628;0,287662916585873;0,940283783879603;0,0708758135157022;0,0115344571705835;0,125078032603067;0,245610498695141;0,235070945969901;0,283503254062809;0,280287309245178;0,265790819281518
