"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"relbias_Cohen";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_Shieh_corr";"eff_Cohen";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"releff_Cohen";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_Shieh_corr"
"47";100;20;5;1;0,1;0,440152889876328;0,13755421855689;0,237108146267595;0,094848895427279;0,308380393032637;1,81162769392914;0,13755421855689;2,37108146267595;2,3256361181022;2,19145444254533;1,01548643263086;7,42803652478351;0,326536912885022;0,0503586187579262;0,504026063017607;17,2030286341448;7,42803652478351;32,6536912885022;30,2756015972652;25,4533161823891
"48";100;20;5;1;0,5;0,203821207595406;0,139941787961924;0,498947938331365;0,152900816817328;0,311424283659357;0,248214638809631;0,139941787961924;0,99789587666273;0,767556008732806;0,492405027524962;0,335853393185381;0,363089694949595;0,995979510721947;0,0794623288182498;0,396910818110838;0,4980876593851;0,363089694949595;3,98391804288779;2,0024506862199;0,992277045277096
"49";100;20;5;1;0,25;0,326505040551724;0,13673946330452;0,333297160319632;0,123229917143789;0,337282543874957;0,603394586771941;0,13673946330452;1,33318864127853;1,21492449682463;0,983339144152962;0,615510148982771;1,25839710044778;0,532886424523238;0,0649838918249263;0,479823694389298;2,10212364440726;1,25839710044778;8,5261827923718;6,31643428538284;4,07850140230903
"50";100;20;5;2;10;0,33173003803848;0,305632154870088;13,1662444446827;0,250063627946146;0,420184859620579;0,152071470088416;0,152816077435044;0,658312222234137;0,140347863100228;0,14929872295875;0,430441246831679;0,364680319517184;503,947071432927;0,2587525830411;0,696944151112986;0,0904564984602421;0,0911700798792961;1,25986767858232;0,0815070636579465;0,0879891990780145
"51";100;20;5;2;4;0,322593139032489;0,305124657851241;5,38803517522005;0,217182240213005;0,381421682753932;0,14862466784176;0,15256232892562;0,673504396902507;0,136280774144507;0,13900321773682;0,416854229538126;0,36575322887525;85,7562031636234;0,222942649776967;0,626106828716864;0,0884821676310402;0,0914383072188126;1,33994067443162;0,0877836683496807;0,0831548131889585
"52";100;20;5;2;2;0,29980581881868;0,301625584555355;2,7353162466688;0,248439423934004;0,343721724247017;0,140560440988791;0,150812792277678;0,6838290616672;0,204113814993365;0,135867941237612;0,41192572045995;0,380917451862045;23,1561941418969;0,235526816871245;0,611537241378683;0,0905451133426267;0,0952293629655113;1,44726213386856;0,15898060138809;0,0955526939654193
"53";100;20;5;2;1;0,282948518741805;0,304620825644422;1,45846676579392;0,28905859711422;0,40209419612649;0,141474259370902;0,152310412822211;0,72923338289696;0,387812803576873;0,201047098063245;0,466597617799753;0,437477068577682;6,85669569364758;0,238058812468618;0,734393788399261;0,116649404449938;0,109369267144421;1,71417392341189;0,428505862443513;0,183598447099815
"54";100;20;5;2;0,1;0,564100817908146;0,322111742158081;0,301564659219337;0,120778026304237;0,393843456937935;1,16089282541984;0,161055871079041;1,50782329609669;1,48070116673941;1,39939181101359;1,38758972813002;7,62129684717724;0,440170340618922;0,0682085940559791;0,689818621876654;5,8766776833303;1,90532421179431;11,0042585154731;10,2517516866137;8,70896010119275
"55";100;20;5;2;0,5;0,336981416097021;0,300327861408682;0,813943981254967;0,250339017205228;0,508439260115551;0,205188953271527;0,150163930704341;0,813943981254967;0,628345946332321;0,401956528453987;0,687125954139134;0,652821503252545;2,31681538407639;0,183164900487354;0,878907063067764;0,254760682149043;0,163205375813136;2,31681538407639;1,15393887307033;0,549316914417353
"56";100;20;5;2;0,25;0,480530891628087;0,300288666386793;0,491987515255875;0,182336182117113;0,499333636328949;0,444020310215009;0,150144333193397;0,983975030511749;0,898826759954217;0,72789760322807;1,04556801049087;1,53924946983477;0,972660321972306;0,119837070568466;0,867417325288512;0,892720144550468;0,384812367458693;3,89064128788922;2,91204081481372;1,84326181623809
"57";100;20;5;3;10;0,50856931336028;0,468587312810022;19,6108677185974;0,383140435333276;0,644101977074135;0,155425344419334;0,156195770936674;0,653695590619912;0,143358024003653;0,15257348510718;1,07888058493753;0,913948946651134;1088,81936121008;0,647690726558996;1,74756304110603;0,100766633917094;0,101549882961237;1,20979929023342;0,0906767017182594;0,0980577039731715
"58";100;20;5;3;4;0,49936867198452;0,472217448323249;8,00037698469033;0,334955850748961;0,590993697438635;0,153378965688016;0,15740581610775;0,666698082057528;0,140122085487685;0,143585659163393;1,03985375556343;0,915157472909259;189,847805512302;0,528908762173223;1,5454124858692;0,0980982562481276;0,101684163656584;1,31838753827987;0,092559033380314;0,0912222647908902
"59";100;20;5;3;2;0,458192877451637;0,463495320246744;4,06708457323581;0,367914476241099;0,517409546243302;0,143212236876732;0,154498440082248;0,677847428872636;0,201515057869948;0,136349387436921;0,966507291243481;0,917620869160447;49,8745640040969;0,505899343787225;1,36989152004658;0,094421027746244;0,101957874351161;1,38540455566936;0,151769803136167;0,0951313555587903
"60";100;20;5;3;1;0,425246755030526;0,469457222363366;2,11329454695631;0,421551586789401;0,589876691336308;0,141748918343509;0,156485740787789;0,704431515652103;0,377047201633601;0,196625563778769;0,980227904238894;0,989704305644674;13,4778992048688;0,476419746470522;1,47529048189686;0,108914211582099;0,10996714507163;1,49754435609654;0,381135797176417;0,163921164655207
"61";100;20;5;3;0,1;0,682279825439529;0,468435802907135;0,366345709803477;0,146618422722016;0,477628655560448;0,936066425405564;0,156145267635712;1,22115236601159;1,19833094497457;1,13139644279538;1,84711676768633;8,40704830403686;0,6100659677732;0,0935094862326225;0,936387054306913;3,47682336968453;0,934116478226318;6,77851075303555;6,24643368033918;5,25417180472212
"62";100;20;5;3;0,5;0,47554555152472;0,466712364243868;1,14162565632486;0,350241425451228;0,710096646345835;0,193040702521896;0,155570788081289;0,761083770883242;0,586066000622714;0,374253793549987;1,21384089396451;1,20318132468259;4,34883532588298;0,33782580049224;1,58764953122478;0,200020862941422;0,133686813853621;1,93281570039243;0,945912241378271;0,441013758673549
"63";100;20;5;3;0,25;0,642649267072044;0,472646668794163;0,659505575484166;0,244571883496809;0,669512411358525;0,395880656021905;0,157548889598054;0,879340767312221;0,803745225136368;0,650649110605573;1,62884665904599;2,10745249624015;1,59426453801291;0,195034293885531;1,394076095242;0,618102828244383;0,234161388471128;2,83424806757851;2,10637037396374;1,31662742328411
"64";100;20;5;4;10;0,689852282434318;0,63570193052704;26,045360673095;0,518320611195945;0,873234345435217;0,158120819196763;0,15892548263176;0,651134016827376;0,145453360769887;0,155137399209152;2,0062992676189;1,70015747802478;1934,25813585047;1,19891019838036;3,24585990377261;0,10540509764572;0,106259842376549;1,20891133490655;0,0944141781224534;0,102447453212823
"65";100;20;5;4;4;0,669759784352164;0,633988857490067;10,5821859645653;0,443144278086596;0,789384176374844;0,154285403870732;0,158497214372517;0,661386622785332;0,139035413798383;0,143839411218556;1,92414950633785;1,69757684993599;319,541928646624;0,956634331714011;2,83761751758626;0,102105788488466;0,106098553121;1,24821065877588;0,094168692028098;0,0942177691386061
"66";100;20;5;4;2;0,627061114915441;0,636544644886545;5,32124374453732;0,492524484978016;0,703018130260813;0,146995123688282;0,159136161221636;0,665155468067165;0,202325077909555;0,13894615800107;1,79855757526423;1,72626571485617;81,8965050117024;0,89906848620747;2,50203073525609;0,0988349303144408;0,107891607178511;1,27963289080785;0,151717807047511;0,0977355755959411
"67";100;20;5;4;1;0,566911551444153;0,635929218615983;2,74164040522291;0,549117478378356;0,77270729358044;0,141727887861038;0,158982304653996;0,685410101305727;0,368359202786182;0,19317682339511;1,69982328701689;1,78893677739971;22,4540115858753;0,79701588104127;2,49092813822536;0,106238955438556;0,111808548587482;1,40337572411721;0,358657146468571;0,155683008639085
"68";100;20;5;4;0,1;0,803359951916438;0,634259675930723;0,431529455398145;0,172796608292883;0,562820534449761;0,826638408243968;0,158564918982681;1,07882363849536;1,05921642925087;0,999897844060673;2,38598023716761;9,17360602881183;0,792872004938602;0,122698945879762;1,22366714793766;2,52625767695871;0,573350376800739;4,95545003086626;4,61041289143204;3,86219943567825
"69";100;20;5;4;0,5;0,612996125598903;0,630370361583415;1,46832203538115;0,450495609699233;0,913379811410899;0,186627551791946;0,157592590395854;0,734161017690575;0,565367503146667;0,361045071609187;1,90171489924824;1,99452138213691;7,05142560378143;0,534788101025788;2,49644919880995;0,176271243309556;0,124657586383557;1,76285640094536;0,842291259115617;0,390070187314055
