"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_cohen_delta_prime";"relbias_Cohen";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_cohen_delta_prime";"eff_Cohen";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_cohen_delta_prime";"releff_Cohen";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_cohen_delta_prime"
"38";100;20;5;0;2;-0,000327636237788969;-0,000319902687167292;-0,000717566388830116;-0,000201870764063422;-0,000391607906493061;-Inf;-Inf;-Inf;-Inf;-Inf;0,0266926117868646;0,0238708419723453;0,108867215066149;0,00862525044774069;0,036632120778799;Inf;Inf;Inf;Inf;Inf
"39";100;20;5;0;1;1,11265930798505e-07;-1,52583172570039e-05;-6,0100941881424e-05;-3,87710340870018e-07;2,53736163716255e-05;Inf;-Inf;-Inf;-Inf;Inf;0,0613689286945525;0,0647653425398456;0,0687591301708112;0,00890475688862217;0,060423271185858;Inf;Inf;Inf;Inf;Inf
"40";100;20;5;0;0,1;0,00190296433130428;0,00430102163790501;0,000797478429289209;0,000324914548597796;0,00111737734762675;Inf;Inf;Inf;Inf;Inf;0,320859647410653;5,44897209266786;0,0556028793329078;0,00923923532260891;0,109561445577225;Inf;Inf;Inf;Inf;Inf
"41";100;20;5;0;0,5;-0,00130152986661168;-0,00157528573924698;-0,000729679444036147;-0,000292622574057553;-0,000949811328360261;-Inf;-Inf;-Inf;-Inf;-Inf;0,141086282116172;0,228940299624462;0,0587589627732964;0,00912099400740192;0,0874659848858583;Inf;Inf;Inf;Inf;Inf
"42";100;20;5;0;0,25;0,00241852698799671;0,00397547902039378;0,00119892816958763;0,000483809794306094;0,00160824909221779;Inf;Inf;Inf;Inf;Inf;0,243066952732167;0,877915236782846;0,0562967445456418;0,00920913425187466;0,103162467354246;Inf;Inf;Inf;Inf;Inf
"43";100;20;5;1;10;0,0360812221027329;0,0332016379624098;1,20436837466701;0,0274998679575909;0,0458860259340039;0,0330806611315239;0,0332016379624098;0,120436837466701;0,0308685252236484;0,0326081481364416;0,0357247903969019;0,0301129175933647;9,62469836405631;0,0226846341775697;0,0588355676572573;0,030030016605667;0,0301129175933647;0,0962469836405631;0,0285826390637378;0,0297119616669149
"44";100;20;5;1;4;0,0360071561910273;0,0338655621373132;0,482235386313719;0,0240690358164513;0,0427420212220251;0,0331783350685513;0,0338655621373132;0,12055884657843;0,0302064002172626;0,0311533337042607;0,0380758540418244;0,0328289036519889;1,58122600303553;0,0191943636241537;0,0582376239280591;0,0323281748035193;0,0328289036519889;0,0988266251897206;0,0302311227080421;0,0309387377117814
"45";100;20;5;1;2;0,033079981502224;0,0332766567704572;0,240694318632547;0,0284622795457286;0,0367768630646588;0,0310183225007102;0,0332766567704572;0,120347159316273;0,0467682976356403;0,0290746631201105;0,0466534984758446;0,0428356985794704;0,43865321313194;0,0183344587318132;0,0629092812538036;0,0410194954819396;0,0428356985794704;0,109663303282985;0,0495030385758956;0,0393183007836272
"46";100;20;5;1;1;0,0284271725583418;0,0326419799419726;0,120121289639595;0,0307594751403625;0,041789143858604;0,0284271725583418;0,0326419799419726;0,120121289639595;0,0825363328392786;0,041789143858604;0,077734127903302;0,0838070115083949;0,15108969336236;0,0157826443235509;0,0839420856399208;0,077734127903302;0,0838070115083949;0,15108969336236;0,113635039129567;0,0839420856399208
"47";100;20;5;1;0,1;0,0270173938405988;0,0357542771632928;0,0124680560763637;0,00506068034495025;0,0171367007632694;0,111201039514183;0,0357542771632928;0,124680560763637;0,124084744892045;0,121779139876322;0,324160996644429;5,44997863733532;0,0562941740104186;0,00935314042546508;0,110869403541215;5,49150705332385;5,44997863733532;5,62941740104186;5,62310802378961;5,59890487883138
