"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"204";0,95;50;50;3;0,25;0,0052;0,00545;0,00545;0;0;0
"205";0,95;50;50;4;10;0;0;0;0;0;0
"206";0,95;50;50;4;4;1e-05;1e-05;1e-05;0;0;0
"207";0,95;50;50;4;2;1e-05;1e-05;1e-05;0;0;0
"208";0,95;50;50;4;1;1e-05;1e-05;1e-05;0;0;0
"209";0,95;50;50;4;0,1;0,19161;0,19761;0,19761;0;1,000000000001e-05;1,000000000001e-05
"210";0,95;50;50;4;0,5;3e-05;3e-05;3e-05;0;0;0
"211";0,95;50;50;4;0,25;0,00089;0,00095;0,00095;0;0;0
"212";0,95;20;100;0;10;0,6074;0,95421;0,95421;0;0;0
"213";0,95;20;100;0;4;0,67145;0,95374;0,95374;0;0;0
"214";0,95;20;100;0;2;0,80119;0,95407;0,95407;0;0;0
"215";0,95;20;100;0;1;0,95021;0,95329;0,95329;0;0;0
"216";0,95;20;100;0;0,1;0,99995;0,95109;0,95109;0;0;0
"217";0,95;20;100;0;0,5;0,99585;0,95139;0,95139;0;0;0
"218";0,95;20;100;0;0,25;0,99981;0,95265;0,95265;0;0;0
"219";0,95;20;100;1;10;0,00246;0,02653;0,02653;0;0;0
"220";0,95;20;100;1;4;0,00305;0,02707;0,02707;0;0;0
"221";0,95;20;100;1;2;0,00451;0,02921;0,02921;0;0;0
"222";0,95;20;100;1;1;0,02386;0,03679;0,03679;0;0;0
"223";0,95;20;100;1;0,1;0,99933;0,82936;0,82936;0;0;0
"224";0,95;20;100;1;0,5;0,36068;0,09747;0,09747;1,000000000001e-05;0;0
"225";0,95;20;100;1;0,25;0,9383;0,4019;0,4019;0;0;0
"226";0,95;20;100;2;10;4e-05;0,00056;0,00056;0;0;0
"227";0,95;20;100;2;4;6e-05;0,00061;0,00061;0;0;0
"228";0,95;20;100;2;2;9e-05;0,00069;0,00069;0;0;0
"229";0,95;20;100;2;1;0,00021;0,00081;0,00081;0;0;0
"230";0,95;20;100;2;0,1;0,98504;0,49006;0,49006;1,00000000000655e-05;0;0
"231";0,95;20;100;2;0,5;0,00268;0,00093;0,00093;0;0;0
"232";0,95;20;100;2;0,25;0,30658;0,0151;0,0151;6,00000000000045e-05;0;0
"233";0,95;20;100;3;10;1e-05;5e-05;5e-05;0;0;0
"234";0,95;20;100;3;4;1e-05;4e-05;4e-05;0;0;0
"235";0,95;20;100;3;2;3e-05;0,00012;0,00012;0;0;0
"236";0,95;20;100;3;1;3e-05;9e-05;9e-05;0;0;0
"237";0,95;20;100;3;0,1;0,88616;0,17148;0,17148;9,99999999995449e-06;1,99999999999922e-05;1,99999999999922e-05
"238";0,95;20;100;3;0,5;3e-04;0,00012;0,00012;0;0;0
"239";0,95;20;100;3;0,25;0,0162;0,00063;0,00063;0;0;0
"240";0,95;20;100;4;10;0;0;0;0;0;0
"241";0,95;20;100;4;4;0;0;0;0;0;0
"242";0,95;20;100;4;2;2e-05;6e-05;6e-05;0;0;0
"243";0,95;20;100;4;1;1e-05;2e-05;2e-05;0;0;0
"244";0,95;20;100;4;0,1;0,60954;0,03542;0,03542;5,9999999999949e-05;1,00000000000031e-05;1,00000000000031e-05
"245";0,95;20;100;4;0,5;5e-05;6e-05;6e-05;0;0;0
"246";0,95;20;100;4;0,25;0,00187;0,00014;0,00014;0;0;0
"247";0,95;20;20;0;10;0,94766;0,95424;0,95424;0;0;0
"248";0,95;20;20;0;4;0,94865;0,95385;0,95385;0;0;0
