"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"252";0,95;50;20;0;0,25;0,76985;0,88571;0,88571;0;0;0
"253";0,95;50;20;1;10;0;0;0;0;0;0
"254";0,95;50;20;1;4;0;0;0;0;0;0
"255";0,95;50;20;1;2;0,00063;0,00112;0,00112;0;0;0
"256";0,95;50;20;1;1;0,05487;0,10179;0,10179;1,00000000000031e-05;0;0
"257";0,95;50;20;1;0,1;0,65864;0,8091;0,8091;0;0;0
"258";0,95;50;20;1;0,5;0,2881;0,43904;0,43904;1,000000000001e-05;0;0
"259";0,95;50;20;1;0,25;0,514;0,67855;0,67855;1,00000000000655e-05;2,99999999999745e-05;2,99999999999745e-05
"260";0,95;50;20;2;10;0;0;0;0;0;0
"261";0,95;50;20;2;4;0;0;0;0;0;0
"262";0,95;50;20;2;2;0;0;0;0;0;0
"263";0,95;50;20;2;1;1e-05;0,00012;0,00012;0;0;0
"264";0,95;50;20;2;0,1;0,54923;0,72445;0,72445;2,000000000002e-05;0;0
"265";0,95;50;20;2;0,5;0,02273;0,08029;0,08029;0;0;0
"266";0,95;50;20;2;0,25;0,23303;0,4195;0,4195;0;1,99999999999645e-05;1,99999999999645e-05
"267";0,95;50;20;3;10;0;0;0;0;0;0
"268";0,95;50;20;3;4;0;0;0;0;0;0
"269";0,95;50;20;3;2;0;0;0;0;0;0
"270";0,95;50;20;3;1;0;0;0;0;0;0
"271";0,95;50;20;3;0,1;0,42816;0,62614;0,62614;0;1,00000000000655e-05;1,00000000000655e-05
"272";0,95;50;20;3;0,5;0,00043;0,00526;0,00526;0;0;0
"273";0,95;50;20;3;0,25;0,0742;0,20351;0,20351;0;1,000000000001e-05;1,000000000001e-05
"274";0,95;50;20;4;10;0;0;0;0;0;0
"275";0,95;50;20;4;4;0;0;0;0;0;0
"276";0,95;50;20;4;2;0;0;0;0;0;0
"277";0,95;50;20;4;1;0;0;0;0;0;0
"278";0,95;50;20;4;0,1;0,31443;0,51897;0,51897;0;2,000000000002e-05;2,000000000002e-05
"279";0,95;50;20;4;0,5;0;5e-05;5e-05;0;0;0
"280";0,95;50;20;4;0,25;0,01716;0,07676;0,07676;0;9,99999999999612e-06;9,99999999999612e-06
"281";0,95;50;50;0;10;0,91555;0,91809;0,91809;0;0;0
"282";0,95;50;50;0;4;0,92366;0,92512;0,92512;0;0;0
"283";0,95;50;50;0;2;0,93721;0,93786;0,93786;0;0;0
"284";0,95;50;50;0;1;0,95214;0,9528;0,9528;0;0;0
"285";0,95;50;50;0;0,1;0,91865;0,92121;0,92121;9,99999999995449e-06;0;0
"286";0,95;50;50;0;0,5;0,9381;0,93901;0,93901;0;0;0
"287";0,95;50;50;0;0,25;0,92222;0,92408;0,92408;0;0;0
"288";0,95;50;50;1;10;0;0;0;0;0;0
"289";0,95;50;50;1;4;0;0;0;0;0;0
"290";0,95;50;50;1;2;0;0;0;0;0;0
"291";0,95;50;50;1;1;0,00411;0,00423;0,00423;0;0;0
"292";0,95;50;50;1;0,1;0,80421;0,80793;0,80793;0;0;0
"293";0,95;50;50;1;0,5;0,16861;0,17144;0,17144;0;2,000000000002e-05;2,000000000002e-05
"294";0,95;50;50;1;0,25;0,54501;0,55065;0,55065;0;9,99999999995449e-06;9,99999999995449e-06
"295";0,95;50;50;2;10;0;0;0;0;0;0
"296";0,95;50;50;2;4;0;0;0;0;0;0
"297";0,95;50;50;2;2;0;0;0;0;0;0
"298";0,95;50;50;2;1;0;0;0;0;0;0
"299";0,95;50;50;2;0,1;0,62986;0,63582;0,63582;9,99999999995449e-06;1,00000000000655e-05;1,00000000000655e-05
"300";0,95;50;50;2;0,5;0,00093;0,00095;0,00095;0;0;0
"301";0,95;50;50;2;0,25;0,1404;0,14474;0,14474;0;1,000000000001e-05;1,000000000001e-05
"302";0,95;50;50;3;10;0;0;0;0;0;0
"303";0,95;50;50;3;4;0;0;0;0;0;0
"304";0,95;50;50;3;2;0;0;0;0;0;0
"305";0,95;50;50;3;1;0;0;0;0;0;0
"306";0,95;50;50;3;0,1;0,43059;0,43749;0,43749;0;0;0
"307";0,95;50;50;3;0,5;0;0;0;0;0;0
"308";0,95;50;50;3;0,25;0,01429;0,01504;0,01504;0;0;0
"309";0,95;50;50;4;10;0;0;0;0;0;0
"310";0,95;50;50;4;4;0;0;0;0;0;0
"311";0,95;50;50;4;2;0;0;0;0;0;0
"312";0,95;50;50;4;1;0;0;0;0;0;0
"313";0,95;50;50;4;0,1;0,2568;0,2625;0,2625;1,99999999999645e-05;0;0
"314";0,95;50;50;4;0,5;0;0;0;0;0;0
"315";0,95;50;50;4;0,25;0,00072;8e-04;8e-04;0;0;0
