"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"28";100;100;1;3;0,25;0,184869972045449;0,184144042835846;0,468750208090575;0,154099475100236;0,0924349860227243;0,0924349860227243;0,221469221417968;0,219733349169422;1,14810750424725;0,141804893458338;0,0553673053544921;0,0553673053544921;0,255646127982053;0,253642377681352;1,36783426183221;0,165551541684506;0,0639115319955133;0,0639115319955133
"29";100;100;1;4;10;0,868172705523712;0,86476365039731;0,633156608056484;6,61892526773851;0,434086352761856;0,434086352761856;3,21737007256651;3,1921523769133;1,69593693272086;202,051910995554;0,804342518141626;0,804342518141626;3,97109391918287;3,93996854796178;2,09682422304645;245,862082695462;0,992773479795717;0,992773479795717
"30";100;100;1;4;4;0,749554824738609;0,746611546630997;0,625835456303895;2,69626982950376;0,374777412369304;0,374777412369304;2,63306858679469;2,61243063692937;1,71001124730935;33,4030467127192;0,658267146698673;0,658267146698673;3,19490102208362;3,1698594384921;2,10168126567645;40,6729177062114;0,798725255520904;0,798725255520904
"31";100;100;1;4;2;0,557690846287534;0,555500960765463;0,635197892807811;1,33893756841402;0,278845423143767;0,278845423143767;1,73837282299899;1,72474748435486;1,7244488965927;8,52155021005044;0,434593205749747;0,434593205749747;2,04939190303189;2,03332880176622;2,12792525962019;10,3143040221609;0,512347975757973;0,512347975757973
"32";100;100;1;4;1;0,38389381428321;0,38238637783969;0,63966224267051;0,69793527511563;0,191946907141605;0,191946907141605;1,02725416413054;1,01920256226776;1,71711122093019;2,32023387802889;0,256813541032636;0,256813541032636;1,17462862477545;1,16542190422512;2,12627900562845;2,80734752627962;0,293657156193864;0,293657156193864
"33";100;100;1;4;0,1;0,130226772096632;0,129715410426095;0,628925963677764;0,0948101495803974;0,065113386048316;0,065113386048316;0,12313268830507;0,122167576245032;3,16659840953723;0,0642742753600917;0,0307831720762674;0,0307831720762674;0,140091700475778;0,138993663947043;3,56214627732524;0,073263239823549;0,0350229251189445;0,0350229251189445
"34";100;100;1;4;0,5;0,313043685719286;0,311814456586881;0,634671756680267;0,359534505474589;0,156521842859643;0,156521842859643;0,639255873621259;0,634245396212099;1,75714161738729;0,66274577017509;0,159813968405315;0,159813968405315;0,737252222789974;0,73147365154867;2,15994985611491;0,792010830801947;0,184313055697494;0,184313055697494
"35";100;100;1;4;0,25;0,235959790281393;0,235033246602277;0,638635598344009;0,196241542160555;0,117979895140696;0,117979895140696;0,334555952507783;0,331933708252686;1,94133619430162;0,214505519017442;0,0836389881269459;0,0836389881269459;0,390232975137422;0,387174335261093;2,34919162177383;0,253016261886995;0,0975582437843556;0,0975582437843556
"36";100;20;5;0;10;-0,0311271795517795;-0,0309168607710242;-0,0286998362360425;0,177777995944624;-0,0229572149980181;-0,0196558720741595;0,0178855202505234;0,0176446405722042;0,0151197539805342;4,18397595773503;0,011060317949308;0,00730110596355087;0,0188544215573721;0,0186004928521391;0,0159434345805098;4,21558097357711;0,0115873516697733;0,0076874592705466
"37";100;20;5;0;4;-0,0299488678986324;-0,0297465106831011;-0,0289579846761246;0,173765955793227;-0,0118838446872396;-0,0162997948894486;0,0216452608123981;0,0213537454754889;0,0192499168503592;0,831890533335842;0,00928814882610458;0,00782786204809223;0,0225421955008078;0,0222386003733088;0,0200884817268618;0,862085140728576;0,00942937459065502;0,00809354536153032
"38";100;20;5;0;2;-0,0230345124529504;-0,0228788738552953;-0,0281134973387976;0,172464333787185;0,00732580919983126;-0,00572146137164449;0,031559221559519;0,0311341863896843;0,0328707550536334;0,365270488380945;0,00853717002195139;0,00919918800783726;0,0320898103234641;0,0316576292585709;0,033661123786252;0,395014434809603;0,00859083750238372;0,00923192312806448
"39";100;20;5;0;1;-0,000658851934182822;-0,000654400231924831;-0,0289329810013533;0,171686689588517;0,0312706597895209;0,0173487691235421;0,0618941181948061;0,0610605368915068;0,0889203450201686;0,251888146679811;0,0116833449081953;0,0146279590502654;0,0618945522806773;0,0610609651311703;0,0897574624097933;0,281364466061675;0,0126611990718673;0,0149289388403674
"40";100;20;5;0;0,1;0,315150831328099;0,313021433819126;-0,0390705582318021;0,16946291106755;0,0677347019168982;0,11007403158204;0,690919545432252;0,681614337894701;7,52398053777434;0,211826603908477;0,032655291948379;0,0826090063888228;0,790239591919044;0,779596755924882;7,52550704629489;0,240544282135965;0,03724328179215;0,0947252988175467
"41";100;20;5;0;0,5;0,0628545602079168;0,062429867233539;-0,0265684472963439;0,17368297074394;0,0520826525562292;0,0531286706717562;0,139962865241726;0,138077865002212;0,309540904835135;0,228071528176576;0,0191277638605678;0,0288003488807245;0,143913560980656;0,141975353325009;0,310246787226874;0,258237302503016;0,0218403665578606;0,0316230045280725
"42";100;20;5;0;0,25;0,168114847028104;0,166978935899536;-0,0315681608513339;0,170414508288476;0,0626779958811295;0,0855544785030778;0,309843104785485;0,30567018130522;1,20214540913186;0,210985960872902;0,0266255416567246;0,0519456035896603;0,338105706576768;0,333552146339361;1,2031419579114;0,240027065508105;0,0305540728243995;0,0592651723815939
"43";100;20;5;1;10;0,149012684604536;0,148005842140992;0,137281920436622;6,67238626754465;0,112642479214832;0,0944082695711687;0,0770772621146227;0,0760391963584223;0,0652137212232918;133,839525649791;0,0477059667980475;0,0313736650425371;0,0992820422876737;0,0979449256662866;0,0840600469020589;178,360264153109;0,0603942949217113;0,0402865864059595
"44";100;20;5;1;4;0,145075666084561;0,144095425097503;0,136820048487459;2,77862270417418;0,102303558882677;0,0866164817113401;0,0804576825460975;0,0793740897616244;0,0695004323022865;24,0287632854211;0,0505920080961792;0,031644662299835;0,101504631435977;0,100137581295655;0,0882201579703972;31,7495074175733;0,0610580262562406;0,0391470772038859
"45";100;20;5;1;2;0,136784825638243;0,13586060384339;0,135248356580129;1,47450685936461;0,128002389010594;0,0823283496461013;0,0963043285724849;0,0950073153817945;0,0829183211184457;6,98745030206799;0,0688753582241814;0,0403060247277334;0,115014417097369;0,113465419058485;0,101210439076071;9,16162078038127;0,0852599698166008;0,0470839818831841
"46";100;20;5;1;1;0,138035895177557;0,137103220210141;0,134694982480576;0,80890009292434;0,158465919607786;0,10738549597316;0,163424945945338;0,161223961693427;0,140322152193958;2,34444384102419;0,0830868273233175;0,0657119180129919;0,182478854302808;0,180021254685417;0,158464890499401;2,9987632013572;0,108198275000459;0,0772435627583935
"47";100;20;5;1;0,1;0,440152889876328;0,43717888386365;0,13755421855689;0,237108146267595;0,094848895427279;0,154190196516318;1,01548643263086;1,00181000377649;7,42803652478351;0,326536912885022;0,0503586187579262;0,126006515754402;1,20922099909734;1,19293538027276;7,4469576878263;0,382757185911477;0,0593549317217011;0,149781132456143
"48";100;20;5;1;0,5;0,203821207595406;0,202444037273815;0,139941787961924;0,498947938331365;0,152900816817328;0,155712141829678;0,335853393185381;0,331330166788847;0,363089694949595;0,995979510721947;0,0794623288182498;0,0992277045277095;0,377396477851031;0,372313755016569;0,382673398967576;1,24492855588707;0,102840988601656;0,123473975640895
