"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"37";100;20;5;0;4;-0,000325635839529274;-0,000323435597370292;-0,000297551848915839;-0,00055164234475597;-0,000202461961651982;-0,000198611443180349;0,0158920038163606;0,0156779725377893;0,0135441950955738;0,26692896837126;0,00843092650943987;0,00629597067009427;0,0158921098550606;0,0156780771483749;0,0135442836326766;0,266929272680537;0,00843096750028579;0,00629601011659963
"38";100;20;5;0;2;-0,000327636237788969;-0,000325422479425531;-0,000319902687167292;-0,000717566388830116;-0,000201870764063422;-0,00019580395324653;0,0266926117868646;0,026333119434914;0,0238708419723453;0,108867215066149;0,00862525044774069;0,00915803019469976;0,0266927191323689;0,0263332253347041;0,0238709443100745;0,108867729967671;0,00862529119954607;0,00915806853388786
"39";100;20;5;0;1;1,11265930798505e-07;1,10514133968745e-07;-1,52583172570039e-05;-6,0100941881424e-05;-3,87710340870018e-07;1,26868081858127e-05;0,0613689286945525;0,0605424205697856;0,0647653425398456;0,0687591301708112;0,00890475688862217;0,0151058177964645;0,0613689286945649;0,0605424205697979;0,0647653427726619;0,0687591337829344;0,00890475688877249;0,0151058179574196
"40";100;20;5;0;0,1;0,00190296433130428;0,00189010646420087;0,00430102163790501;0,000797478429289209;0,000324914548597796;0,000558688673813374;0,320859647410653;0,316538354679365;5,44897209266786;0,0556028793329078;0,00923923532260891;0,0273903613943062;0,320863268683899;0,316541927181811;5,44899059145499;0,055603515304753;0,0092393408920728;0,0273906735273405
"41";100;20;5;0;0,5;-0,00130152986661168;-0,00129273574589133;-0,00157528573924698;-0,000729679444036147;-0,000292622574057553;-0,000474905664180131;0,141086282116172;0,139186151855751;0,228940299624462;0,0587589627732964;0,00912099400740192;0,0218664962214646;0,141087976096166;0,13918782302146;0,228942781149622;0,0587594952053875;0,00912107963537277;0,0218667217568544
"42";100;20;5;0;0,25;0,00241852698799671;0,00240218558942916;0,00397547902039378;0,00119892816958763;0,000483809794306094;0,000804124546108894;0,243066952732167;0,239793361102511;0,877915236782846;0,0562967445456418;0,00920913425187466;0,0257906168385615;0,243072802004959;0,239799131598117;0,877931041216287;0,0562981819743976;0,00920936832379173;0,0257912634548472
"43";100;20;5;1;10;0,0360812221027329;0,0358374300614981;0,0332016379624098;1,20436837466701;0,0274998679575909;0,0229430129670021;0,0357247903969019;0,0352436539301796;0,0301129175933647;9,62469836405631;0,0226846341775697;0,0147088919143143;0,0370266449853287;0,0365279753235924;0,0312152663567517;11,0752015459544;0,0234408769152546;0,0152352737583183
"44";100;20;5;1;4;0,0360071561910273;0,0357638645951419;0,0338655621373132;0,482235386313719;0,0240690358164513;0,0213710106110124;0,0380758540418244;0,037563053779665;0,0328289036519889;1,58122600303553;0,0191943636241537;0,0145594059820148;0,0393723693387894;0,0388421077904447;0,0339757799508651;1,81377697084867;0,0197736821092873;0,0150161260765508
"45";100;20;5;1;2;0,033079981502224;0,0328564681136954;0,0332766567704572;0,240694318632547;0,0284622795457286;0,0183884315323297;0,0466534984758446;0,0460251757014484;0,0428356985794704;0,43865321313194;0,0183344587318132;0,0157273203134509;0,0477477836520321;0,0471047231983547;0,0439430344652893;0,496586968153926;0,0191445600887524;0,0160654547276701
"46";100;20;5;1;1;0,0284271725583418;0,0282350970680827;0,0326419799419726;0,120121289639595;0,0307594751403625;0,020894571929302;0,077734127903302;0,076687215570784;0,0838070115083949;0,15108969336236;0,0157826443235509;0,0209855214099802;0,0785422320429637;0,077484436277228;0,084872510362927;0,165518817587039;0,0167287896344615;0,021422104546089
