"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"relbias_Cohen";"relbias_Hedge";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"releff_Cohen";"releff_Hedge";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_Shieh_corr"
"64";100;20;5;4;10;0,194332888496716;0,16530645268656;0,178810153421902;5,55506159118595;0,148289021351712;0,123605802261888;0,0445429787048646;0,0378898387131139;0,0447025383554756;0,138876539779649;0,0416135034088583;0,0439192131878704;0,536121380956249;0,529313559452768;0,45245138639317;147,439107983031;0,332807833447713;0,219694218810828;0,0281662498819122;0,0278085868443432;0,0282782116495731;0,0921494424893942;0,0262086168840074;0,0277363951248671
"65";100;20;5;4;4;0,1948726343261;0,165981443194856;0,183388973846866;2,23083057753416;0,127707665157155;0,115570313591773;0,0448907261869085;0,0382353712430429;0,0458472434617165;0,139426911095885;0,0400679619446212;0,0421178086891134;0,519766305367755;0,513166165257401;0,452592638046655;23,220826574811;0,24109466884777;0,193000181753695;0,0275816137283008;0,0272313745665921;0,028287039877916;0,0907063538078556;0,0237327564647023;0,0256328366391626
"66";100;20;5;4;2;0,177975514175236;0,149670807854391;0,180406797818863;1,08802691543744;0,135750709147507;0,0963930922238205;0,041720865952918;0,0350857012016255;0,0451016994547158;0,13600336442968;0,0557652941980593;0,0381027152667423;0,486649547493858;0,480469933377034;0,468292058618576;5,592826208002;0,185815749314599;0,152077288905073;0,0267425267756821;0,0264029425783196;0,029268253663661;0,0873879095000312;0,0313564076968386;0,0237620763914177
"67";100;20;5;4;1;0,153457534215745;0,127002390685709;0,180491369584228;0,539649391970892;0,139840405361894;0,101504526174076;0,0383643835539362;0,0317505976714272;0,045122842396057;0,134912347992723;0,093807795717096;0,0507522630870381;0,398843120361573;0,393778497185251;0,506652193338841;1,31755329439815;0,112567059425011;0,111543991196119;0,0249276950225983;0,0246111560740782;0,0316657620836776;0,0823470808998843;0,050655176741255;0,0278859977990297
"68";100;20;5;4;0,1;0,0587181867605505;0,0521541243327733;0,180754199254596;0,0282902121548163;0,0114628405860659;0,0192749293946264;0,0604196267475408;0,0536653616090215;0,0451885498136491;0,0707255303870406;0,0702654363103306;0,0684870546343897;0,285397183406803;0,281773128945919;6,02237270594178;0,0499956598649112;0,00830286667818252;0,0245629427968501;0,302176361032944;0,298339239810854;0,376398294121362;0,312472874155695;0,311980215432708;0,310107152810233
"69";100;20;5;4;0,5;0,137871203380169;0,116072048689741;0,1827551704192;0,250497369262156;0,0891124220510181;0,101533311262745;0,0419750860975043;0,0353383021096221;0,0456887926048;0,125248684631078;0,111835202096581;0,0802691304922753;0,322179577191406;0,318088449451501;0,678211791070885;0,315224068055693;0,0429858859067059;0,0749915293441708;0,0298630434367034;0,0294838340328457;0,0423882369419303;0,0788060170139233;0,0677027703030617;0,0468697058401068
"70";100;20;5;4;0,25;0,136241421131684;0,121587306629744;0,180562441037812;0,111078585136443;0,043666529557698;0,065854536543823;0,0629449210539455;0,0561745712383153;0,0451406102594529;0,111078585136443;0,107627144610228;0,095998658661091;0,292511732364712;0,288797335341297;1,33024636159496;0,0918704377397111;0,0146695024834833;0,0379742134143057;0,0624376208384423;0,061644770202618;0,083140397599685;0,0918704377397111;0,0891172275871608;0,0806952035053997
"71";100;50;2;0;10;0,00912455199560359;0,00907823447278327;0,00753144275978826;-0,0123093036495103;0,00593120340803279;0,00522871962498869;Inf;Inf;Inf;-Inf;Inf;Inf;0,0160019626918887;0,0158399185439355;0,0107684127894973;1,22394755963336;0,0070106017025482;0,00531984456968002;Inf;Inf;Inf;Inf;Inf;Inf
"72";100;50;2;0;4;0,00907202641897489;0,0090259755234471;0,00791538050118907;-0,0107090740166765;0,00509719778091437;0,00493586492193934;Inf;Inf;Inf;-Inf;Inf;Inf;0,0171146478304334;0,0169413360574591;0,0118928286456931;0,212995010479006;0,00689955692645071;0,00552255416495393;Inf;Inf;Inf;Inf;Inf;Inf
"73";100;50;2;0;2;0,00688575952187641;0,00685080642785674;0,0077519934801853;-0,0120269125102508;0,00203859789069798;0,00299493895447114;Inf;Inf;Inf;-Inf;Inf;Inf;0,0206242851936054;0,0204154330180511;0,0159824526985083;0,0688287005219108;0,00674505428090704;0,00612147659382566;Inf;Inf;Inf;Inf;Inf;Inf
"74";100;50;2;0;1;-0,00138784565676536;-0,00138080075495437;0,00569903266221403;-0,0146172435745855;-0,00347709284192905;-0,00219458757718425;-Inf;-Inf;Inf;-Inf;-Inf;-Inf;0,0302295014425978;0,029923381880977;0,0325228877145432;0,0334628682265898;0,0067979659604594;0,00754472282066231;Inf;Inf;Inf;Inf;Inf;Inf
"75";100;50;2;0;0,1;-0,0212697613776056;-0,0211617930457396;0,0123946843793542;-0,0126838888877615;-0,00725722021918225;-0,00880956876216287;-Inf;-Inf;Inf;-Inf;-Inf;-Inf;0,0639464460516219;0,063298891275712;2,24549787056725;0,0217323537641765;0,00719653375100734;0,0107247932932817;Inf;Inf;Inf;Inf;Inf;Inf
"76";100;50;2;0;0,5;-0,0111894337832878;-0,0111326346270275;0,00659468816996536;-0,0137206501340597;-0,00628655342123115;-0,00634318331938405;-Inf;-Inf;Inf;-Inf;-Inf;-Inf;0,0458129630969852;0,0453490373453009;0,099863901875164;0,0245063204560093;0,00701433012292975;0,00929552358594003;Inf;Inf;Inf;Inf;Inf;Inf
"77";100;50;2;0;0,25;-0,019059791249651;-0,0189630410402619;0,00525387132315388;-0,0134914952433926;-0,00736628864051336;-0,00856129131334726;-Inf;-Inf;Inf;-Inf;-Inf;-Inf;0,0577636605679048;0,0571787158745815;0,364519414990699;0,022222991141949;0,00711225038708038;0,0102699581170874;Inf;Inf;Inf;Inf;Inf;Inf
"78";100;50;2;1;10;0,061849348125274;0,0553441908680112;0,0511560758071115;0,707758252851816;0,039985855392574;0,0353728062741062;0,0507100436505311;0,0453764901294623;0,0511560758071115;0,0707758252851816;0,0494597715942769;0,0502742036822564;0,0722032126520165;0,071472045588391;0,0489153586806482;5,0531563904665;0,0310410231981679;0,0238470539326004;0,0485371461266833;0,048045633889115;0,0489153586806482;0,050531563904665;0,0474927654931969;0,0481710489438527
"79";100;50;2;1;4;0,0584310938030981;0,0520218111026378;0,051147228078513;0,277191917654442;0,0332008340218629;0,0318042407696072;0,0485228453295725;0,0432003943380518;0,051147228078513;0,0692979794136104;0,0431291485346459;0,0463622494949143;0,0696224548825812;0,0689174219064969;0,050360959186845;0,767432875919542;0,0256735355123506;0,0217073547193795;0,0480124446044151;0,0475262457657557;0,050360959186845;0,0479645547449714;0,0433240911770916;0,0461281287786814
"80";100;50;2;1;2;0,0477593101330398;0,0416620426078045;0,0499610436705866;0,128834734511649;0,0225339145302661;0,0234661182080879;0,0414073270961555;0,0361209954865302;0,0499610436705866;0,0644173672558246;0,0338008717953991;0,0371031906901533;0,0612278974584827;0,060607872111239;0,0542386234104855;0,182657313174346;0,0167902288273704;0,0167217096273098;0,0460243485963257;0,0455582822457793;0,0542386234104855;0,0456643282935865;0,0377780148615833;0,0418042740682746
"81";100;50;2;1;1;0,033353877174092;0,0281084260209241;0,0513961968095966;0,0606573330728433;0,0172720329048928;0,016362073535319;0,033353877174092;0,0281084260209241;0,0513961968095966;0,0606573330728433;0,0366395147757806;0,0327241470706381;0,0482312405151882;0,0477428260360089;0,0708119388991815;0,0491541641505754;0,00944649344084072;0,0109940630104042;0,0482312405151882;0,0477428260360089;0,0708119388991815;0,0491541641505754;0,0425092204837832;0,0439762520416168
"82";100;50;2;1;0,1;-0,0101465734690127;-0,0109684878807056;0,0518243620018282;-0,0059403263519873;-0,00341520624601212;-0,00416494938026313;-0,0589698624847265;-0,0637466652132305;0,0518243620018282;-0,059403263519873;-0,0593008057398401;-0,0591950527891576;0,0576418915318484;0,0570581799347442;2,28848429917591;0,0195426884316507;0,00647545462182336;0,00965598072574847;1,9469717281602;1,92725568576883;2,28848429917591;1,95426884316507;1,95234956847974;1,95050810660119
"83";100;50;2;1;0,5;0,0182178879922223;0,0145299583409521;0,0511180648624816;0,0225001157485617;0,0097177745094259;0,00966324011165254;0,0257204272135012;0,0205137245372905;0,0511180648624816;0,0450002314971234;0,0357053834752779;0,0305578483299218;0,0434411450927108;0,0430012375964744;0,138222337604593;0,0218921889228764;0,00632001373237536;0,00850527455536126;0,0865887689347951;0,08571192629027;0,138222337604593;0,0875687556915058;0,0853201853870673;0,0850527455536126
"84";100;50;2;1;0,25;0,00560839151762954;0,00350173717145025;0,0505275446790652;0,00499031575466152;0,00254850626656716;0,00278956294502739;0,0136989669494765;0,00855328691419987;0,0505275446790652;0,0199612630186461;0,0179303309350731;0,0162658073400977;0,0489688997183566;0,048473015320683;0,401512760824483;0,0184114002023366;0,00592953059421939;0,00861212733539538;0,292159043589925;0,289200490055156;0,401512760824483;0,294582403237385;0,29351176441386;0,292812329403443
"85";100;50;2;2;10;0,113865872962915;0,100905471256956;0,0942575284780687;1,40646103561371;0,0734553727530418;0,0650712838716403;0,0466790965731754;0,0413660047123978;0,0471287642390343;0,0703230517806855;0,0454296390944863;0,0462418355201793;0,199488926697991;0,197468798681492;0,135376420440257;17,4367704291651;0,0853822215063614;0,0657816946569251;0,033525596819566;0,0331860992919284;0,0338441051100642;0,0435919260729127;0,0326586997261832;0,0332197558017472
"86";100;50;2;2;4;0,105438631803268;0,0926780539952556;0,0923589091344676;0,566161957706633;0,0599633365282624;0,0573833163815813;0,0437796221990323;0,038481248482286;0,0461794545672338;0,0707702447133292;0,0389473295468629;0,0418249196734611;0,187106483606801;0,185211746611324;0,136374331704863;2,66226082452447;0,0680092359598646;0,0579867458130764;0,0322576950728363;0,0319310369738483;0,0340935829262158;0,0415978253831949;0,0286913964205679;0,0308054587131968
"87";100;50;2;2;2;0,0915432689065994;0,0793689133046542;0,0948624975191739;0,272428406541609;0,0445083742523111;0,0454446158432353;0,0396840120649542;0,0344064282473656;0,0474312487595869;0,0681071016354022;0,0333812806892334;0,0359271233639993;0,154028834672683;0,152469059052946;0,139624199411441;0,630418767711435;0,042216403108359;0,0417364463466724;0,0289454524617162;0,028652335843987;0,0349060498528603;0,0394011729819647;0,0237467267484519;0,0260852789666702
"88";100;50;2;2;1;0,0634086364787314;0,0529344809636108;0,0928623203506396;0,131593807371832;0,0358056418306166;0,0325540504440418;0,0317043182393657;0,0264672404818054;0,0464311601753198;0,0657969036859158;0,0379776182147486;0,0325540504440418;0,100995196567645;0,099972466988138;0,157024148032658;0,147879077435418;0,0219013465612062;0,0236957086370242;0,0252487991419112;0,0249931167470345;0,0392560370081644;0,0369697693588545;0,0246390148813569;0,0236957086370242
"89";100;50;2;2;0,1;0,0016714774270396;-8,38469514988227e-05;0,0936161988314126;0,00120953050024758;0,000660698997487316;0,000764955704013692;0,00485714681512285;-0,000243650884446325;0,0468080994157063;0,0060476525012379;0,00573610787756264;0,0054360316472318;0,0536206038642151;0,0530776139052201;2,36386968681712;0,0181627085867423;0,0060195086728854;0,00897811142221569;0,452786146481776;0,448200999851681;0,590967421704281;0,454067714668557;0,453720466218737;0,453394626821892
"90";100;50;2;2;0,5;0,0484889106923125;0,0410518679648588;0,0966018547779148;0,0592396351142694;0,0260378407624721;0,0260480524357515;0,0342288716083891;0,0289789788591079;0,0483009273889574;0,0592396351142694;0,0478345679039228;0,0411855871542357;0,0635943370254155;0,0629503478875612;0,224402201517469;0,0401502840416484;0,0104459364549299;0,0132307002151744;0,0316897456461108;0,0313688388966732;0,0561005503793672;0,0401502840416484;0,0352550355353886;0,0330767505379359
"91";100;50;2;2;0,25;0,0312040384023641;0,026889271560934;0,0985849794082574;0,0240921129456222;0,0128076065041935;0,0145461430499367;0,0381092412521919;0,0328396511950742;0,0492924897041287;0,0481842258912444;0,0450547495446649;0,0424089301898597;0,0509241372725094;0,0504084531284166;0,490178894416458;0,0197746521823935;0,00629812351137119;0,00906845356972665;0,0759561033980166;0,0751869326222836;0,122544723604115;0,0790986087295739;0,0779392784532185;0,0770818553426765
"92";100;50;2;3;10;0,165645758086059;0,146231313148229;0,137065414011076;2,14527108204;0,106973863238585;0,09469840990096;0,0452707742155212;0,0399648311991989;0,0456884713370253;0,0715090360679999;0,0441064537313066;0,04486390958876;0,398093031824326;0,394061735952055;0,270273178099161;37,9043891530628;0,170155941516417;0,131212801256335;0,029734441243395;0,0294333349173198;0,030030353122129;0,0421159879478476;0,0289265100577909;0,0294499842819775
"93";100;50;2;3;4;0,159392824092043;0,140245688971968;0,139574604073181;0,854128804687573;0,090693106347385;0,0867684132938957;0,0441214477125525;0,0388213388409152;0,0465248680243938;0,0711774003906311;0,0392712670224796;0,0421618703257301;0,373483082027283;0,369700999231109;0,273046151556926;5,85072454288336;0,134884537346632;0,115442813068057;0,0286175803749321;0,0283277839594783;0,0303384612841029;0,0406300315478011;0,0252908507524935;0,0272573308632912
"94";100;50;2;3;2;0,134537892896658;0,116290455993553;0,138273117015647;0,424805310322085;0,0668915899250715;0,0673477850947595;0,0388814559400817;0,0336079460114517;0,0460910390052158;0,0708008850536808;0,0334457949625357;0,0354953993778298;0,304623870476163;0,301539091659468;0,276268811189332;1,40844508384719;0,0844147437181248;0,0827078323604964;0,0254424966895444;0,02518485281315;0,0306965345765924;0,0391234745513108;0,0211036859295312;0,0229743978779157
"95";100;50;2;3;1;0,0978239470655828;0,0820989524104272;0,138843049467266;0,203829494770685;0,0559702839788108;0,050747470917587;0,0326079823551943;0,0273663174701424;0,0462810164890886;0,0679431649235617;0,0395769673463539;0,0338316472783914;0,189149261726138;0,187233838503216;0,289790740045646;0,329641084994115;0,0444903984735409;0,0459418685982145;0,0210165846362376;0,0208037598336907;0,0321989711161829;0,0366267872215684;0,0222451992367704;0,0204186082658731
"96";100;50;2;3;0,1;0,0139546227315557;0,0112635275008497;0,139516412210021;0,00863387474956662;0,00489387360454038;0,00588625109309684;0,0270338285799699;0,0218204588917469;0,0465054707366736;0,0287795824985554;0,0283253413345148;0,0278864488995775;0,052413862580283;0,0518830927074687;2,51891162686548;0,0177757279519809;0,00588925803558246;0,00878108548978472;0,196709383662789;0,194717402736213;0,27987906965172;0,197508088355343;0,197290144192012;0,19708658543739
"97";100;50;2;3;0,5;0,0768944180717823;0,065717731889062;0,13910151276381;0,0950467690107402;0,0417369435289938;0,0416556495019715;0,0361870941348811;0,0309272611697293;0,0463671709212699;0,0633645126738268;0,0511171075346956;0,0439089099466296;0,105698904860606;0,104628543098896;0,357217403126304;0,0795367755602936;0,0193855049679795;0,0234108354877024;0,0234092919924016;0,0231722373980288;0,0396908225695893;0,0353496780267971;0,0290782574519692;0,0260120394307804
"98";100;50;2;3;0,25;0,0528170869361422;0,0463144238347453;0,135259967755757;0,040759157334299;0,0216797216551159;0,0246305278349555;0,0430033891197651;0,0377089556724566;0,0450866559185856;0,0543455431123987;0,0508434540598704;0,0478731409834245;0,0636154541521195;0,0629712511713216;0,627801881165498;0,0262258763056614;0,00820021956344547;0,0116226703370316;0,0421715060182594;0,0417444555437515;0,0697557645739443;0,0466237800989536;0,0451012075989501;0,0439078657176748
"99";100;50;2;4;10;0,219016768012034;0,193140203066684;0,181221276546537;2,85552296325944;0,141428705573675;0,125208869580362;0,0448927523196886;0,0395887281962383;0,0453053191366342;0,071388074081486;0,0437344118680982;0,0444888098736749;0,669892476883338;0,663108799297851;0,454912852250655;66,7134197012779;0,286091597729025;0,220734887103781;0,0281451024177041;0,0278600905583375;0,0284320532656659;0,0416958873132987;0,027357509032838;0,0278677794968523
"100";100;50;2;4;4;0,205337730916179;0,179844694755436;0,179839857124125;1,14330774790804;0,116963309544533;0,111801200028343;0,0426295757492856;0,0373370398317765;0,0449599642810312;0,0714567342442525;0,0379849490161008;0,040744213696953;0,618233525572371;0,611972973237862;0,45188491106848;10,4629107683178;0,223961216159278;0,191249961396409;0,026646308785359;0,0263764744852573;0,02824280694178;0,0408707451887414;0,0236209095167989;0,0254003854979605
"101";100;50;2;4;2;0,176488931021153;0,152173710207069;0,181391926974935;0,565388479302346;0,0878335807195914;0,0883561008239875;0,0382539806128192;0,0329836558381348;0,0453479817437337;0,0706735599127932;0,0329375927698468;0,0349258154719101;0,504971330690336;0,499857729902856;0,458491461903679;2,51509639883612;0,141057521134534;0,137300043795023;0,0237238431331503;0,0234836032312892;0,0286557163689799;0,0392983812318144;0,0198362139095438;0,0214531318429723
"102";100;50;2;4;1;0,132535587147732;0,111558249141907;0,185983048380675;0,276753061930758;0,0761918861057695;0,069001751984525;0,033133896786933;0,0278895622854767;0,0464957620951687;0,0691882654826894;0,040406849502587;0,0345008759922625;0,310722836128112;0,307576296031785;0,473171834930082;0,593720197536206;0,0763311432930822;0,0768922235210847;0,019420177258007;0,0192235185019866;0,0295732396831301;0,0371075123460129;0,0214681340511794;0,0192230558802712
"103";100;50;2;4;0,1;0,0258358609659759;0,0222110350205138;0,185450839231779;0,0158064953162729;0,0089849826985639;0,0108372125034532;0,037538218517585;0,0322715270530287;0,0463627098079447;0,0395162382906822;0,0390032603598629;0,038506432351208;0,0525095857001197;0,0519778464855008;2,69294177435798;0,0178603257349375;0,00591270945803425;0,00880953759872398;0,110851105960683;0,109728570346714;0,168308860897374;0,111627035843359;0,111417618849833;0,11122041218389
"104";100;50;2;4;0,5;0,105742624730505;0,0908240478880553;0,181309630695134;0,131210539150682;0,0576412368513075;0,0574986978007948;0,0373224586174128;0,0320568623807763;0,0453274076737835;0,0656052695753409;0,0529468569107301;0,0454567118860565;0,170839159753012;0,169109154089817;0,537477249883686;0,139657355755214;0,03319804831188;0,0392096623855391;0,0212827500536902;0,0210672299225067;0,0335923281177304;0,0349143389388036;0,0280108532631487;0,0245060389909619
"105";100;50;2;4;0,25;0,0771870975584006;0,0684825434656233;0,18387727486764;0,05894398935403;0,0314432579961139;0,0358185562760345;0,0471339908713018;0,041818589902412;0,0459693187169101;0,05894398935403;0,0553057323169375;0,0522140696470915;0,0870755388050443;0,0861937668771311;0,81111822142116;0,037886418359097;0,0116583232055856;0,0162961770302034;0,0324694682284012;0,0321406656049437;0,0506948888388225;0,037886418359097;0,0360679374172806;0,0346293761891822
"106";20;100;0,2;0;10;0,0609501472348009;0,06056192973649;0,0270400723742436;-0,0146210004497385;0,0109932369797379;0,0187323391372328;Inf;Inf;Inf;-Inf;Inf;Inf;0,332695235399106;0,328470576845821;0,0581904113573433;5,55559658113287;0,00966488029020955;0,0286040793047355;Inf;Inf;Inf;Inf;Inf;Inf
"107";20;100;0,2;0;4;0,0417715610814076;0,0415055001827999;0,0276412776991138;-0,00697494240134237;0,0109940610863154;0,0173134059927553;Inf;Inf;Inf;-Inf;Inf;Inf;0,247600856173425;0,244456750206356;0,0590725759254632;0,906505359420052;0,0096389655457952;0,0267845076888855;Inf;Inf;Inf;Inf;Inf;Inf
"108";20;100;0,2;0;2;0,0175719948387214;0,0174600713047168;0,0284352601821432;-0,00635634350119967;0,0104658925670359;0,0131317009634479;Inf;Inf;Inf;-Inf;Inf;Inf;0,1403926201926;0,138609874843081;0,0616173905416317;0,234253151365492;0,00946357801746926;0,0222191496649957;Inf;Inf;Inf;Inf;Inf;Inf
"109";20;100;0,2;0;1;-0,00143881045249234;-0,00142964605470577;0,0268905189349926;-0,00827528899887993;0,007205744125692;0,00437622945754237;-Inf;-Inf;Inf;-Inf;Inf;Inf;0,0613819479354957;0,0606025025339049;0,0722152058797612;0,0664460886321037;0,00908315276310581;0,015086891553435;Inf;Inf;Inf;Inf;Inf;Inf
"110";20;100;0,2;0;0,1;-0,00810026387654969;-0,00804866983911943;0,0246783517016071;-0,00745137102476746;-0,00615818823923888;-0,00515627119661478;-Inf;-Inf;Inf;-Inf;-Inf;-Inf;0,0130750276801734;0,0129089972666112;1,45023217972707;0,0109970609444125;0,00864662404485812;0,00542991862171973;Inf;Inf;Inf;Inf;Inf;Inf
"111";20;100;0,2;0;0,5;-0,00510836183920475;-0,00507582450264931;0,0311661503043203;-0,0061593554060856;0,00304977548865393;-0,000872906700232723;-Inf;-Inf;Inf;-Inf;Inf;-Inf;0,0270047925146658;0,0266618779924908;0,114520075914714;0,024412401517473;0,00862728100393714;0,00915473035499789;Inf;Inf;Inf;Inf;Inf;Inf
"112";20;100;0,2;0;0,25;-0,00780755625108946;-0,00775782659343921;0,0265985315550379;-0,00743022898142831;-0,00318570179625368;-0,00438424027614672;-Inf;-Inf;Inf;-Inf;-Inf;-Inf;0,0162851963365624;0,0160784022900151;0,280075179274655;0,0139038891433992;0,0085079884778609;0,00641388469091112;Inf;Inf;Inf;Inf;Inf;Inf
"113";20;100;0,2;1;10;0,361804566903071;0,344024926120241;0,165910480271166;0,41475137509698;0,0673595222000475;0,114163012744414;0,148915340161871;0,141597408058929;0,165910480271166;0,041475137509698;0,165161372750666;0,162256127241284;1,09872662760477;1,08477468495232;0,208668184838542;7,77579601206264;0,0345315246867641;0,100765963236705;0,186131739710334;0,183768186035566;0,208668184838542;0,0777579601206264;0,207603526416826;0,203547245738144
"114";20;100;0,2;1;4;0,222041110279425;0,206840500942149;0,167820784888437;0,168238860053818;0,0662305827154198;0,101382723306493;0,102585249340287;0,0955624133572276;0,167820784888437;0,0420597150134545;0,163241928674762;0,147789445642143;0,636288149443552;0,628208381875868;0,211472569660572;1,23331302497848;0,0337428478217931;0,0869678443197296;0,135817862407707;0,134093208631343;0,211472569660572;0,0770820640611552;0,204987800517393;0,184806669179425
"115";20;100;0,2;1;2;0,095164546099946;0,0840979054145414;0,168956906151908;0,0804274190689709;0,0606114895309821;0,070829612759481;0,0579459657715544;0,0512074564354299;0,168956906151908;0,0402137095344854;0,152133631317784;0,111991451053842;0,257653483427408;0,254381726345467;0,213255222972946;0,299950208236249;0,0301921610076039;0,0579024466751851;0,0955283042368569;0,0943152587085947;0,213255222972946;0,0749875520590623;0,190210614347904;0,144756116687963
"116";20;100;0,2;1;1;0,036357143089303;0,029756142177906;0,166840939204431;0,0352561868982333;0,0434193380623269;0,030363892199871;0,036357143089303;0,029756142177906;0,166840939204431;0,0352561868982333;0,116506309734488;0,060727784399742;0,0811749366790847;0,0801441542870788;0,22531204881702;0,0762442797143594;0,0222522414180714;0,0263447001451601;0,0811749366790847;0,0801441542870788;0,22531204881702;0,0762442797143594;0,160216138210114;0,10537880058064
"117";20;100;0,2;1;0,1;-0,0036131137735073;-0,00428481647776807;0,162194066796322;-0,00332183369697876;-0,00274258743608366;-0,00230403906611348;-0,0331264257154925;-0,0392848561249479;0,162194066796322;-0,0332183369697876;-0,0307854676172875;-0,0327465478435785;0,0116326730077137;0,0114849580232756;1,59524890956097;0,00977995647684759;0,00775782873380454;0,00483856775515162;0,977834606470441;0,965417785024328;1,59524890956097;0,977995647684759;0,977486420459372;0,977390686540627
"118";20;100;0,2;1;0,5;0,0151059727053511;0,0116133682787267;0,166670544811382;0,014300789205557;0,0193847375359478;0,0102033005758584;0,0283290323502752;0,0217791659021843;0,166670544811382;0,028601578411114;0,0637047481185344;0,0322656694710201;0,0271109722074658;0,0267667093854066;0,266595417280843;0,0235131869254684;0,0125422734145643;0,0102707777711038;0,0953479107296467;0,0941371558893538;0,266595417280843;0,0940527477018735;0,135456552877295;0,102707777711038
"119";20;100;0,2;1;0,25;0,00367656381731513;0,00192502345331974;0,165973357451854;0,00338710607512621;0,00434756856351987;0,00241124190656761;0,0135508914488715;0,00709515328677665;0,165973357451854;0,0135484243005048;0,0218246209782795;0,0140598355640308;0,0140535261262041;0,0138750704615726;0,436348878572316;0,0119124591264766;0,00816231821619846;0,00567267617041717;0,190913579494111;0,188489304660177;0,436348878572316;0,190599346023626;0,205690419048201;0,192870989794184
"120";20;100;0,2;2;10;0,662610791277926;0,627440034186969;0,304258799784592;0,869724768710999;0,123522455146721;0,209307615853421;0,136362169530759;0,129124193928653;0,152129399892296;0,0434862384355499;0,151434701369887;0,148741007853896;2,81207112411041;2,77636264661248;0,547245243882154;14,9060075280658;0,0904719218309995;0,262978725633329;0,11909597832832;0,117583663783439;0,136811310970539;0,0372650188201646;0,135979298511992;0,132804256444831
"121";20;100;0,2;2;4;0,397298286541298;0,367195054707622;0,305846406816253;0,334808797060578;0,12060573255074;0,183990734250354;0,0917779228720703;0,0848239233633309;0,152923203408127;0,0418510996325723;0,14863158063557;0,134105140063885;1,46580509876161;1,44719188946662;0,550884087240394;2,33034151865358;0,0873016002658425;0,219445973817111;0,0782202667903775;0,077227003635467;0,137721021810099;0,0364115862289622;0,132589305403748;0,11658067359034
"122";20;100;0,2;2;2;0,173024659894244;0,151001597837484;0,30738951882169;0,169744098150605;0,110107189335327;0,127962928498519;0,0526776064761391;0,0459726535686479;0,153694759410845;0,0424360245376512;0,13818342592633;0,101163577530148;0,517928633645857;0,511351828812754;0,550668128702587;0,567538714604881;0,0760952722976334;0,135644429226521;0,0480071561906912;0,0473975476918601;0,137667032175647;0,0354711696628051;0,119850053868773;0,0847777682665758
"123";20;100;0,2;2;1;0,0769486567884052;0,0637196844521735;0,310035541936101;0,0813038662433807;0,0808042256462356;0,0578986248519824;0,0384743283942026;0,0318598422260867;0,15501777096805;0,0406519331216904;0,108410244848529;0,0578986248519824;0,143783398824837;0,141957596405583;0,566118595757577;0,134783910756053;0,0512396129703192;0,0520677432449711;0,0359458497062092;0,0354893991013958;0,141529648939394;0,0336959776890133;0,0922313033465746;0,0520677432449711
"124";20;100;0,2;2;0,1;0,00150401067576025;0,000104998654354788;0,308766719517195;0,00138518074888991;0,00119433033264901;0,000955188304845866;0,00689467603970802;0,000481334154104726;0,154383359758598;0,00692590374444954;0,00670316236710654;0,00678788827505088;0,0108907083075191;0,0107524150014924;1,94488108236494;0,00915291605701496;0,00731388775359232;0,00453600396633529;0,22886638919975;0,225960178813142;0,486220270591235;0,228822901425374;0,230387464238158;0,229068200299932
"125";20;100;0,2;2;0,5;0,0371103315699968;0,0300811839514024;0,310637931876001;0,0363447878493801;0,0374194258299561;0,022528341899425;0,0347974871953618;0,0282064203979393;0,155318965938001;0,0363447878493801;0,0614863908478752;0,0356204361545935;0,0395078894808619;0,0390062070837055;0,610637783149004;0,0342775496658715;0,0223044413393207;0,0154781415888206;0,0347368096071138;0,0342957117367326;0,152659445787251;0,0342775496658715;0,060221991616166;0,0386953539720516
"126";20;100;0,2;2;0,25;0,0161660046845769;0,0126067909817458;0,308637949621229;0,0151216135377605;0,0126783397767629;0,00985795891951091;0,0297919178787197;0,0232327336884095;0,154318974810614;0,0302432270755211;0,0318223802821033;0,0287406421205146;0,0152849338678661;0,0150908414381269;0,771960893209149;0,0129301922806395;0,00951157041656989;0,00622898900241152;0,0519104851487063;0,0512513110705877;0,192990223302287;0,051720769122558;0,0599228936243903;0,0529464065204979
"127";20;100;0,2;3;10;0,967392700343648;0,914805504112136;0,445640763025948;1,28497379559966;0,18087449460613;0,306297976544602;0,132723230734656;0,125508433086664;0,148546921008649;0,0428324598533219;0,147831016061405;0,145110406196777;5,45616840502324;5,38688442957708;1,07733979520454;26,9869128282548;0,177952080324821;0,515931026384139;0,102701324309242;0,101397193735636;0,119704421689393;0,0299854586980608;0,11887198965698;0,11579785258844
"128";20;100;0,2;3;4;0,580378622939563;0,535322939564032;0,447638143553018;0,516950773936525;0,176474259245146;0,269036739221935;0,0893802738767641;0,0824415460176764;0,149212714517673;0,0430792311613771;0,144988398911371;0,130728357029095;2,72619137559697;2,69157342352744;1,07818682956024;4,22207407924842;0,170321021458767;0,423506247450433;0,0646571989386523;0,0638361634699599;0,119798536617805;0,0293199588836696;0,114966689484668;0,0999945306480189
